Date,Open,High,Low,Close,Volume
12/16/2019 16:00:00,24.17,25.57,24.17,25.43,18220940
12/17/2019 16:00:00,25.27,25.7,25.06,25.27,8503775
12/18/2019 16:00:00,25.38,26.35,25.37,26.21,14136392
12/19/2019 16:00:00,26.49,27.12,26.43,26.94,18120307
12/20/2019 16:00:00,27.35,27.53,26.68,27.04,14785206
12/23/2019 16:00:00,27.45,28.13,27.33,27.95,13332821
12/24/2019 13:00:00,27.89,28.36,27.51,28.35,8054720
12/26/2019 16:00:00,28.53,28.9,28.42,28.73,10648289
12/27/2019 16:00:00,29,29.02,28.41,28.69,9956827
12/30/2019 16:00:00,28.59,28.6,27.28,27.65,12601265
12/31/2019 16:00:00,27,28.09,26.81,27.89,10292456
1/2/2020 16:00:00,28.3,28.71,28.11,28.68,9558386
1/3/2020 16:00:00,29.37,30.27,29.13,29.53,17794697
1/6/2020 16:00:00,29.36,30.1,29.33,30.1,10157499
1/7/2020 16:00:00,30.76,31.44,30.22,31.27,18209138
1/8/2020 16:00:00,31.58,33.23,31.22,32.81,31199393
1/9/2020 16:00:00,33.14,33.25,31.52,32.09,28463186
1/10/2020 16:00:00,32.12,32.33,31.58,31.88,12976832
1/13/2020 16:00:00,32.9,35.04,32.8,34.99,26634547
1/14/2020 16:00:00,36.28,36.49,34.99,35.86,29061377
1/15/2020 16:00:00,35.32,35.86,34.45,34.57,17368831
1/16/2020 16:00:00,32.92,34.3,32.81,34.23,21736653
1/17/2020 16:00:00,33.84,34.38,33.54,34.03,13629073
1/21/2020 16:00:00,35.35,36.57,35.23,36.48,17803471
1/22/2020 16:00:00,38.13,39.63,37.27,37.97,31369028
1/23/2020 16:00:00,37.62,38.8,37.04,38.15,19651042
1/24/2020 16:00:00,38.04,38.26,36.95,37.65,14353600
1/27/2020 16:00:00,36.13,37.63,35.95,37.2,13608068
1/28/2020 16:00:00,37.9,38.45,37.21,37.79,11788493
1/29/2020 16:00:00,38.38,39.32,37.83,38.73,18216672
1/30/2020 16:00:00,42.16,43.39,41.2,42.72,29005676
1/31/2020 16:00:00,42.67,43.53,42.17,43.37,15719266
2/3/2020 16:00:00,44.91,52.41,44.9,52,47233495
2/4/2020 16:00:00,58.86,64.6,55.59,59.14,60938758
2/5/2020 16:00:00,54.88,56.4,46.94,48.98,48423837
2/6/2020 16:00:00,46.66,53.06,45.8,49.93,39880752
2/7/2020 16:00:00,48.7,51.32,48.67,49.87,17063521
2/10/2020 16:00:00,53.33,54.67,50.16,51.42,24689163
2/11/2020 16:00:00,51.25,52.23,50.53,51.63,11697473
2/12/2020 16:00:00,51.86,52.65,50.89,51.15,12022470
2/13/2020 16:00:00,49.46,54.53,49,53.6,26289348
2/14/2020 16:00:00,52.48,54.2,52.37,53.34,15693711
2/18/2020 16:00:00,56.11,57.33,55.49,57.23,16698369
2/19/2020 16:00:00,61.57,62.99,60.07,61.16,25422958
2/20/2020 16:00:00,60.8,60.8,57.33,59.96,17634893
2/21/2020 16:00:00,60.47,60.87,58.7,60.07,14339446
2/24/2020 16:00:00,55.93,57.57,54.81,55.59,15192163
2/25/2020 16:00:00,56.6,57.11,52.47,53.33,17290481
2/26/2020 16:00:00,52.17,54.22,51.74,51.92,14153843
2/27/2020 16:00:00,48.67,49.32,44.6,45.27,24277160
2/28/2020 16:00:00,41.98,46.03,40.77,44.53,24564171
3/2/2020 16:00:00,47.42,49.58,45.78,49.57,20194991
3/3/2020 16:00:00,53.67,53.8,47.74,49.7,25784003
3/4/2020 16:00:00,50.93,51.1,48.32,49.97,15048977
3/5/2020 16:00:00,48.25,49.72,47.87,48.3,10852657
3/6/2020 16:00:00,46,47.13,45.62,46.9,12662918
3/9/2020 16:00:00,40.36,44.2,40.33,40.53,17073740
3/10/2020 16:00:00,43.96,44.53,40.53,43.02,15594443
3/11/2020 16:00:00,42.68,43.57,40.87,42.28,13413587
3/12/2020 16:00:00,38.73,39.63,36.42,37.37,18909052
3/13/2020 16:00:00,39.67,40.5,33.47,36.44,22640254
3/16/2020 16:00:00,31.3,32.99,29.48,29.67,20489464
3/17/2020 16:00:00,29.33,31.46,26.4,28.68,23994580
3/18/2020 16:00:00,25.93,26.99,23.37,24.08,23786162
3/19/2020 16:00:00,24.98,30.13,23.9,28.51,30195460
3/20/2020 16:00:00,29.21,31.8,28.39,28.5,28285502
3/23/2020 16:00:00,28.91,29.47,27.37,28.95,16454549
3/24/2020 16:00:00,31.82,34.25,31.6,33.67,22895170
3/25/2020 16:00:00,36.35,37.13,34.07,35.95,21222745
3/26/2020 16:00:00,36.49,37.33,34.15,35.21,17422082
3/27/2020 16:00:00,33.67,35.05,32.94,34.29,14377408
3/30/2020 16:00:00,34.02,34.44,32.75,33.48,11998067
3/31/2020 16:00:00,33.42,36.2,33.13,34.93,17771485
4/1/2020 16:00:00,33.6,34.26,31.67,32.1,13353180
4/2/2020 16:00:00,32.07,32.95,29.76,30.3,19858427
4/3/2020 16:00:00,33.97,34.37,31.23,32,22562076
4/6/2020 16:00:00,34.08,34.73,33.2,34.42,14901836
4/7/2020 16:00:00,36.33,37.67,35.49,36.36,17919784
4/8/2020 16:00:00,36.95,37.15,35.56,36.59,12656024
4/9/2020 16:00:00,37.47,38.35,37.14,38.2,13650000
4/13/2020 16:00:00,39.34,43.47,38.7,43.4,22475421
4/14/2020 16:00:00,46.6,49.46,46.16,47.33,30576511
4/15/2020 16:00:00,49.47,50.21,47.33,48.66,23577001
4/16/2020 16:00:00,47.8,50.63,47.11,49.68,20657862
4/17/2020 16:00:00,51.49,51.66,49.84,50.26,13128237
4/20/2020 16:00:00,48.85,51.04,47.48,49.76,14746577
4/21/2020 16:00:00,48.67,50.22,44.92,45.78,20209093
4/22/2020 16:00:00,46.93,48.93,45.91,48.81,14224831
4/23/2020 16:00:00,48.51,48.93,46.88,47.04,13236697
4/24/2020 16:00:00,47.39,48.72,46.55,48.34,13237612
4/27/2020 16:00:00,49.17,53.3,49,53.25,20681442
4/28/2020 16:00:00,53.04,53.67,50.45,51.27,15221964
4/29/2020 16:00:00,52.68,53.55,52.21,53.37,16215982
4/30/2020 16:00:00,57.01,57.99,50.9,52.13,28471854
5/1/2020 16:00:00,50.33,51.52,45.54,46.75,32531807
5/4/2020 16:00:00,46.73,50.8,46.53,50.75,19237090
5/5/2020 16:00:00,52.65,53.26,50.81,51.21,16991656
5/6/2020 16:00:00,51.77,52.65,50.74,52.17,11123231
5/7/2020 16:00:00,51.81,53.09,51.49,52,11527686
5/8/2020 16:00:00,52.92,54.93,52.47,54.63,16130087
5/11/2020 16:00:00,52.7,54.93,52.33,54.09,16519601
5/12/2020 16:00:00,55.13,56.22,53.87,53.96,15906905
5/13/2020 16:00:00,54.72,55.07,50.89,52.73,19065491
5/14/2020 16:00:00,52,53.56,50.93,53.56,13682188
5/15/2020 16:00:00,52.69,53.67,52.44,53.28,10518428
5/18/2020 16:00:00,55.19,55.65,53.59,54.24,11698102
5/19/2020 16:00:00,54.34,54.8,53.74,53.87,9636522
5/20/2020 16:00:00,54.7,55.07,54.12,54.37,7309271
5/21/2020 16:00:00,54.4,55.5,53.07,55.17,12254584
5/22/2020 16:00:00,54.81,55.45,54.13,54.46,9987475
5/26/2020 16:00:00,55.63,55.64,54.38,54.59,8089736
5/27/2020 16:00:00,54.72,55.18,52.33,54.68,11549530
5/28/2020 16:00:00,54.23,54.98,53.45,53.72,7275774
5/29/2020 16:00:00,53.92,55.67,53.61,55.67,11812489
6/1/2020 16:00:00,57.2,59.93,56.94,59.87,15085297
6/2/2020 16:00:00,59.65,60.58,58.07,58.77,13565596
6/3/2020 16:00:00,59.21,59.86,58.67,58.86,7949469
6/4/2020 16:00:00,59.33,59.72,57.23,57.63,8887713
6/5/2020 16:00:00,58.52,59.1,57.75,59.04,7811917
6/8/2020 16:00:00,61.27,63.33,60.61,63.33,14174727
6/9/2020 16:00:00,62.67,63.63,61.6,62.71,11388154
6/10/2020 16:00:00,66.13,68.5,65.5,68.34,18563413
6/11/2020 16:00:00,66.01,67.93,64.8,64.86,15916482
6/12/2020 16:00:00,65.33,65.87,60.84,62.35,16763374
6/15/2020 16:00:00,61.19,66.59,60.57,66.06,15697178
6/16/2020 16:00:00,67.46,67.53,64.16,65.48,14051078
6/17/2020 16:00:00,65.85,67,65.5,66.12,9890800
6/18/2020 16:00:00,66.87,67.95,66.3,66.93,9751936
6/19/2020 16:00:00,67.52,67.73,66.09,66.73,8679749
6/22/2020 16:00:00,66.66,67.26,66,66.29,6362350
6/23/2020 16:00:00,66.59,67.47,66.27,66.79,6365271
6/24/2020 16:00:00,66.27,66.73,63.54,64.06,10959593
6/25/2020 16:00:00,63.62,65.73,62.48,65.73,9254549
6/26/2020 16:00:00,66.32,66.33,63.66,63.98,8854908
6/29/2020 16:00:00,64.6,67.33,63.23,67.29,9026404
6/30/2020 16:00:00,67.1,72.51,66.92,71.99,16918501
7/1/2020 16:00:00,72.2,75.69,72.03,74.64,13326896
7/2/2020 16:00:00,81.43,81.87,79.04,80.58,17250115
7/6/2020 16:00:00,85.11,91.85,84.4,91.44,20569864
7/7/2020 16:00:00,93.67,95.3,89.11,92.66,21489661
7/8/2020 16:00:00,93.67,94.48,87.42,91.06,16311312
7/9/2020 16:00:00,93.13,93.9,90.09,92.95,11717598
7/10/2020 16:00:00,93.07,103.26,91.73,102.98,23337553
7/13/2020 16:00:00,110.6,119.67,98.07,99.8,38985362
7/14/2020 16:00:00,103.73,106,95.4,101.12,23418140
7/15/2020 16:00:00,102.87,103.33,97.13,103.07,16367829
7/16/2020 16:00:00,98.48,102.11,97.73,100.04,14300785
7/17/2020 16:00:00,100.9,102.5,99.33,100.06,9329972
7/20/2020 16:00:00,101.27,110,99.2,109.53,17121367
7/21/2020 16:00:00,109.33,111.67,103.87,104.56,16157280
7/22/2020 16:00:00,106.6,108.43,104.13,106.16,14161080
7/23/2020 16:00:00,111.93,112.6,98.72,100.87,24328504
7/24/2020 16:00:00,94.4,97.67,91.1,94.47,19396616
7/27/2020 16:00:00,95.67,103.2,94.2,102.64,16048669
7/28/2020 16:00:00,100.27,104.31,98.29,98.43,15808700
7/29/2020 16:00:00,100.07,102.32,99.13,99.94,9426893
7/30/2020 16:00:00,99.2,100.88,98.07,99.17,7621039
7/31/2020 16:00:00,101,101.14,94.73,95.38,12246960
8/3/2020 16:00:00,96.61,100.65,96.29,99,8809346
8/4/2020 16:00:00,99.67,101.83,97.47,99.13,8414990
8/5/2020 16:00:00,99.53,99.99,97.89,99,4978015
8/6/2020 16:00:00,99.39,101.15,98.48,99.31,5992313
8/7/2020 16:00:00,99.97,99.98,94.33,96.85,8896420
8/10/2020 16:00:00,96.53,97.17,92.39,94.57,7522264
8/11/2020 16:00:00,93.07,94.67,91,91.63,8625834
8/12/2020 16:00:00,98,105.67,95.67,103.65,21898834
8/13/2020 16:00:00,107.4,110.08,104.48,108.07,20425308
8/14/2020 16:00:00,111,111.25,108.44,110.05,12577614
8/17/2020 16:00:00,111.8,123.06,111.52,122.38,20242323
8/18/2020 16:00:00,126.6,128.26,123.01,125.81,16474491
8/19/2020 16:00:00,124.33,127.4,122.75,125.24,12205331
8/20/2020 16:00:00,124.05,134.8,123.8,133.46,20611796
8/21/2020 16:00:00,136.32,139.7,135,136.67,21489559
8/24/2020 16:00:00,141.75,141.93,128.5,134.28,20063621
8/25/2020 16:00:00,131.66,135.2,131.2,134.89,10658893
8/26/2020 16:00:00,137.33,144.4,136.91,143.54,14239382
8/27/2020 16:00:00,145.36,153.04,142.83,149.25,23693043
8/28/2020 16:00:00,153.01,154.57,145.77,147.56,20081176
8/31/2020 16:00:00,148.2,166.71,146.7,166.11,118374406
9/1/2020 16:00:00,167.38,167.5,156.84,158.35,90119419
9/2/2020 16:00:00,159.66,159.68,135.04,149.12,96176128
9/3/2020 16:00:00,135.74,143.93,134,135.67,87596086
9/4/2020 16:00:00,134.27,142.67,124.01,139.44,110321885
9/8/2020 16:00:00,118.67,122.91,109.96,110.07,115465691
9/9/2020 16:00:00,118.87,123,113.84,122.09,79465769
9/10/2020 16:00:00,128.74,133,120.19,123.78,84930608
9/11/2020 16:00:00,127.31,127.5,120.17,124.24,60717459
9/14/2020 16:00:00,126.98,140,124.43,139.87,83020608
9/15/2020 16:00:00,145.52,153.98,143.57,149.92,97298228
9/16/2020 16:00:00,146.62,152.6,145.1,147.25,72546760
9/17/2020 16:00:00,138.53,145.93,136,141.14,76779163
9/18/2020 16:00:00,149.31,150.33,142.93,147.38,86406819
9/21/2020 16:00:00,151.04,151.89,135.69,149.8,109476800
9/22/2020 16:00:00,143.2,145.92,139.2,141.41,79580795
9/23/2020 16:00:00,135.05,137.38,125.29,126.79,95074176
9/24/2020 16:00:00,121.27,133.17,117.1,129.26,96561061
9/25/2020 16:00:00,131.16,136.24,130.43,135.78,67208459
